res/rcll-2-robots/19/alpha_ms_1.log,,;;;; Problem Unsolvable,16.71,10789,2059,10784,0
res/rcll-2-robots/19/alpha_ms_10000.log,,;;;; Problem Unsolvable,15.13,9694,2045,9695,0
res/rcll-2-robots/19/h.log,,;;;; Problem Unsolvable,16.87,17967,4985,17962,0
res/rcll-2-robots/19/h_fs.log,,;;;; Problem Unsolvable,19.20,23010,4807,23006,0
res/rcll-2-robots/19/h_ms.log,,;;;; Problem Unsolvable,18.57,4987,1052,4986,0
res/rcll-2-robots/2/alpha_-1.log,,;;;; Problem Unsolvable,16.35,13825,3479,13824,0
res/rcll-2-robots/2/alpha_-10000.log,,;;;; Problem Unsolvable,17.44,5278,1130,5277,0
res/rcll-2-robots/2/alpha_0.1.log,,;;;; Problem Unsolvable,17.48,12268,2237,12269,0
res/rcll-2-robots/2/alpha_0.log,,;;;; Problem Unsolvable,15.83,13827,3659,13826,0
res/rcll-2-robots/2/alpha_1.log,,;;;; Problem Unsolvable,15.76,12110,3637,12109,0
res/rcll-2-robots/2/alpha_10000.log,,;;;; Problem Unsolvable,15.13,9618,1929,9612,0
res/rcll-2-robots/2/alpha_f_-1.log,,;;;; Problem Unsolvable,16.89,14194,3222,14194,0
res/rcll-2-robots/2/alpha_f_-10000.log,,;;;; Problem Unsolvable,15.91,8425,1482,8425,0
res/rcll-2-robots/2/alpha_f_0.1.log,,;;;; Problem Unsolvable,15.65,6009,2196,6008,0
res/rcll-2-robots/2/alpha_f_0.log,,;;;; Problem Unsolvable,15.82,13261,3527,13260,0
res/rcll-2-robots/2/alpha_f_1.log,,;;;; Problem Unsolvable,15.77,12014,3289,12015,0
res/rcll-2-robots/2/alpha_f_10000.log,,;;;; Problem Unsolvable,15.14,9385,1903,9386,0
res/rcll-2-robots/2/alpha_ms_-1.log,,;;;; Problem Unsolvable,16.14,13774,3555,13773,0
res/rcll-2-robots/2/alpha_ms_-10000.log,,;;;; Problem Unsolvable,16.89,5873,1272,5873,0
res/rcll-2-robots/2/alpha_ms_0.1.log,,;;;; Problem Unsolvable,17.55,12353,2214,12347,0
res/rcll-2-robots/2/alpha_ms_0.log,,;;;; Problem Unsolvable,15.87,13087,3494,13086,0
res/rcll-2-robots/2/alpha_ms_1.log,,;;;; Problem Unsolvable,15.63,9846,3575,9846,0
res/rcll-2-robots/2/alpha_ms_10000.log,,;;;; Problem Unsolvable,15.12,9192,2060,9190,0
res/rcll-2-robots/2/h.log,,;;;; Problem Unsolvable,18.59,23781,6055,23781,0
res/rcll-2-robots/2/h_fs.log,,;;;; Problem Unsolvable,18.94,24140,5812,24137,0
res/rcll-2-robots/2/h_ms.log,,;;;; Problem Unsolvable,16.02,12553,2175,12553,0
res/rcll-2-robots/20/alpha_-1.log,,;;;; Problem Unsolvable,16.66,10818,3167,10817,0
res/rcll-2-robots/20/alpha_-10000.log,,;;;; Problem Unsolvable,15.77,11672,2479,11671,0
res/rcll-2-robots/20/alpha_0.1.log,,;;;; Problem Unsolvable,18.12,11705,2149,11704,0
res/rcll-2-robots/20/alpha_0.log,,;;;; Problem Unsolvable,15.98,6649,2260,6648,0
res/rcll-2-robots/20/alpha_1.log,,;;;; Problem Unsolvable,17.35,12423,2632,12421,0
res/rcll-2-robots/20/alpha_10000.log,,;;;; Problem Unsolvable,15.13,9961,2060,9957,0
res/rcll-2-robots/20/alpha_f_-1.log,,;;;; Problem Unsolvable,16.87,11258,2150,11257,0
res/rcll-2-robots/20/alpha_f_-10000.log,,;;;; Problem Unsolvable,16.13,9227,1622,9228,0
res/rcll-2-robots/20/alpha_f_0.1.log,,;;;; Problem Unsolvable,17.30,11490,2344,11487,0
res/rcll-2-robots/20/alpha_f_0.log,,;;;; Problem Unsolvable,17.71,11047,2731,11046,0
res/rcll-2-robots/20/alpha_f_1.log,,;;;; Problem Unsolvable,15.86,5532,1920,5532,0
res/rcll-2-robots/20/alpha_f_10000.log,,;;;; Problem Unsolvable,15.13,9265,1917,9261,0
res/rcll-2-robots/20/alpha_ms_-1.log,,;;;; Problem Unsolvable,16.93,12028,2994,12028,0
res/rcll-2-robots/20/alpha_ms_-10000.log,,;;;; Problem Unsolvable,15.95,11209,2357,11210,0
res/rcll-2-robots/20/alpha_ms_0.1.log,,;;;; Problem Unsolvable,16.19,8897,2489,8896,0
res/rcll-2-robots/20/alpha_ms_0.log,,;;;; Problem Unsolvable,18.35,11371,2610,11372,0
res/rcll-2-robots/20/alpha_ms_1.log,,;;;; Problem Unsolvable,17.59,11219,2792,11218,0
res/rcll-2-robots/20/alpha_ms_10000.log,,;;;; Problem Unsolvable,15.13,9963,2095,9957,0
res/rcll-2-robots/20/h.log,,;;;; Problem Unsolvable,16.64,18903,8753,18900,0
res/rcll-2-robots/20/h_fs.log,,;;;; Problem Unsolvable,22.73,27860,6250,27859,0
res/rcll-2-robots/20/h_ms.log,,;;;; Problem Unsolvable,17.96,4777,1054,4776,0
res/rcll-2-robots/21/alpha_-1.log,,;;;; Problem Unsolvable,17.60,12556,2655,12555,0
res/rcll-2-robots/21/alpha_-10000.log,,;;;; Problem Unsolvable,16.82,8801,1860,8800,0
res/rcll-2-robots/21/alpha_0.1.log,,;;;; Problem Unsolvable,17.77,12864,2675,12865,0
res/rcll-2-robots/21/alpha_0.log,,;;;; Problem Unsolvable,15.83,10464,3027,10463,0
res/rcll-2-robots/21/alpha_1.log,,;;;; Problem Unsolvable,17.59,13496,3323,13495,0
res/rcll-2-robots/21/alpha_10000.log,,;;;; Problem Unsolvable,15.12,9304,2104,9302,0
res/rcll-2-robots/21/alpha_f_-1.log,,;;;; Problem Unsolvable,16.72,13469,2872,13469,0
res/rcll-2-robots/21/alpha_f_-10000.log,,;;;; Problem Unsolvable,16.78,8105,1724,8106,0
res/rcll-2-robots/21/alpha_f_0.1.log,,;;;; Problem Unsolvable,16.02,11818,4869,11818,0
res/rcll-2-robots/21/alpha_f_0.log,,;;;; Problem Unsolvable,18.54,13959,3400,13958,0
res/rcll-2-robots/21/alpha_f_1.log,,;;;; Problem Unsolvable,16.47,14072,3340,14069,0
res/rcll-2-robots/21/alpha_f_10000.log,,;;;; Problem Unsolvable,15.13,9441,2001,9439,0
res/rcll-2-robots/21/alpha_ms_-1.log,,;;;; Problem Unsolvable,17.46,12660,3163,12660,0
res/rcll-2-robots/21/alpha_ms_-10000.log,,;;;; Problem Unsolvable,16.63,8647,1842,8648,0
res/rcll-2-robots/21/alpha_ms_0.1.log,,;;;; Problem Unsolvable,15.77,10172,2871,10170,0
res/rcll-2-robots/21/alpha_ms_0.log,,;;;; Problem Unsolvable,17.61,13438,3319,13437,0
res/rcll-2-robots/21/alpha_ms_1.log,,;;;; Problem Unsolvable,17.71,11551,2217,11548,0
res/rcll-2-robots/21/alpha_ms_10000.log,,;;;; Problem Unsolvable,15.13,9753,2077,9751,0
res/rcll-2-robots/21/h.log,,;;;; Problem Unsolvable,17.01,21901,4720,21898,0
res/rcll-2-robots/21/h_fs.log,,;;;; Problem Unsolvable,19.13,23273,5055,23270,0
res/rcll-2-robots/21/h_ms.log,,;;;; Problem Unsolvable,18.51,5599,1157,5598,0
res/rcll-2-robots/22/alpha_-1.log,,;;;; Problem Unsolvable,17.82,12518,2879,12517,0
res/rcll-2-robots/22/alpha_-10000.log,,;;;; Problem Unsolvable,15.70,13333,2260,13333,0
res/rcll-2-robots/22/alpha_0.1.log,,;;;; Problem Unsolvable,15.69,8702,2216,8701,0
res/rcll-2-robots/22/alpha_0.log,,;;;; Problem Unsolvable,17.22,10693,1878,10692,0
res/rcll-2-robots/22/alpha_1.log,,;;;; Problem Unsolvable,16.36,9582,2601,9582,0
res/rcll-2-robots/22/alpha_10000.log,,;;;; Problem Unsolvable,15.13,9811,2223,9812,0
res/rcll-2-robots/22/alpha_f_-1.log,,;;;; Problem Unsolvable,17.48,14516,2969,14517,0
res/rcll-2-robots/22/alpha_f_-10000.log,,;;;; Problem Unsolvable,15.66,13163,2234,13164,0
res/rcll-2-robots/22/alpha_f_0.1.log,,;;;; Problem Unsolvable,18.86,13592,2436,13593,0
res/rcll-2-robots/22/alpha_f_0.log,,;;;; Problem Unsolvable,15.58,8477,2168,8476,0
res/rcll-2-robots/22/alpha_f_1.log,,;;;; Problem Unsolvable,19.55,14935,2541,14934,0
res/rcll-2-robots/22/alpha_f_10000.log,,;;;; Problem Unsolvable,15.13,9923,2089,9918,0
res/rcll-2-robots/22/alpha_ms_-1.log,,;;;; Problem Unsolvable,15.64,7663,1597,7662,0
res/rcll-2-robots/22/alpha_ms_-10000.log,,;;;; Problem Unsolvable,16.75,8539,1809,8538,0
res/rcll-2-robots/22/alpha_ms_0.1.log,,;;;; Problem Unsolvable,16.89,13370,3035,13369,0
res/rcll-2-robots/22/alpha_ms_0.log,,;;;; Problem Unsolvable,16.26,8811,1900,8810,0
res/rcll-2-robots/22/alpha_ms_1.log,,;;;; Problem Unsolvable,17.69,9886,2066,9885,0
res/rcll-2-robots/22/alpha_ms_10000.log,,;;;; Problem Unsolvable,15.13,9582,2098,9579,0
res/rcll-2-robots/22/h.log,,;;;; Problem Unsolvable,17.43,18826,7374,18826,0
res/rcll-2-robots/22/h_fs.log,,;;;; Problem Unsolvable,18.44,20755,5223,20750,0
res/rcll-2-robots/22/h_ms.log,,;;;; Problem Unsolvable,16.89,15334,2605,15334,0
res/rcll-2-robots/23/alpha_-1.log,,;;;; Problem Unsolvable,17.63,11830,2113,11829,0
res/rcll-2-robots/23/alpha_-10000.log,,;;;; Problem Unsolvable,16.55,8224,1737,8225,0
res/rcll-2-robots/23/alpha_0.1.log,,;;;; Problem Unsolvable,17.63,12330,2525,12324,0
res/rcll-2-robots/23/alpha_0.log,,;;;; Problem Unsolvable,18.17,13253,2709,13252,0
res/rcll-2-robots/23/alpha_1.log,,;;;; Problem Unsolvable,17.07,11599,2035,11595,0
res/rcll-2-robots/23/alpha_10000.log,,;;;; Problem Unsolvable,15.13,9047,2213,9047,0
res/rcll-2-robots/23/alpha_f_-1.log,,;;;; Problem Unsolvable,18.11,13176,2682,13175,0
res/rcll-2-robots/23/alpha_f_-10000.log,,;;;; Problem Unsolvable,15.83,9904,1782,9903,0
res/rcll-2-robots/23/alpha_f_0.1.log,,;;;; Problem Unsolvable,17.82,12467,2288,12462,0
res/rcll-2-robots/23/alpha_f_0.log,,;;;; Problem Unsolvable,17.48,12231,2484,12230,0
res/rcll-2-robots/23/alpha_f_1.log,,;;;; Problem Unsolvable,18.16,11599,2146,11596,0
res/rcll-2-robots/23/alpha_f_10000.log,,;;;; Problem Unsolvable,15.14,9972,1994,9968,0
res/rcll-2-robots/23/alpha_ms_-1.log,,;;;; Problem Unsolvable,17.10,11761,2023,11760,0
res/rcll-2-robots/23/alpha_ms_-10000.log,,;;;; Problem Unsolvable,18.98,4410,969,4411,0
res/rcll-2-robots/23/alpha_ms_0.1.log,,;;;; Problem Unsolvable,17.46,11151,2456,11152,0
res/rcll-2-robots/23/alpha_ms_0.log,,;;;; Problem Unsolvable,17.14,9951,1775,9951,0
res/rcll-2-robots/23/alpha_ms_1.log,,;;;; Problem Unsolvable,17.89,12474,2633,12472,0
res/rcll-2-robots/23/alpha_ms_10000.log,,;;;; Problem Unsolvable,15.13,9812,2131,9813,0
res/rcll-2-robots/23/h.log,,;;;; Problem Unsolvable,18.93,25418,6388,25417,0
res/rcll-2-robots/23/h_fs.log,,;;;; Problem Unsolvable,21.06,27608,5952,27607,0
res/rcll-2-robots/23/h_ms.log,,;;;; Problem Unsolvable,17.35,7303,1305,7302,0
res/rcll-2-robots/24/alpha_-1.log,,;;;; Problem Unsolvable,17.46,11045,2218,11046,0
res/rcll-2-robots/24/alpha_-10000.log,,;;;; Problem Unsolvable,16.67,10380,2197,10380,0
res/rcll-2-robots/24/alpha_0.1.log,,;;;; Problem Unsolvable,16.87,11626,2259,11623,0
res/rcll-2-robots/24/alpha_0.log,,;;;; Problem Unsolvable,17.82,12186,2322,12185,0
res/rcll-2-robots/24/alpha_1.log,,;;;; Problem Unsolvable,17.09,10439,2140,10439,0
res/rcll-2-robots/24/alpha_10000.log,,;;;; Problem Unsolvable,15.13,9528,2022,9523,0
res/rcll-2-robots/24/alpha_f_-1.log,,;;;; Problem Unsolvable,18.66,13652,2453,13651,0
res/rcll-2-robots/24/alpha_f_-10000.log,,;;;; Problem Unsolvable,15.81,10188,1813,10187,0
res/rcll-2-robots/24/alpha_f_0.1.log,,;;;; Problem Unsolvable,17.32,11782,2265,11782,0
res/rcll-2-robots/24/alpha_f_0.log,,;;;; Problem Unsolvable,17.28,11080,2324,11081,0
res/rcll-2-robots/24/alpha_f_1.log,,;;;; Problem Unsolvable,17.34,10791,2198,10790,0
res/rcll-2-robots/24/alpha_f_10000.log,,;;;; Problem Unsolvable,15.14,9787,2068,9785,0
res/rcll-2-robots/24/alpha_ms_-1.log,,;;;; Problem Unsolvable,17.64,10913,2196,10914,0
res/rcll-2-robots/24/alpha_ms_-10000.log,,;;;; Problem Unsolvable,16.63,9250,1975,9249,0
res/rcll-2-robots/24/alpha_ms_0.1.log,,;;;; Problem Unsolvable,17.57,12092,2188,12090,0
res/rcll-2-robots/24/alpha_ms_0.log,,;;;; Problem Unsolvable,17.47,11185,2128,11184,0
res/rcll-2-robots/24/alpha_ms_1.log,,;;;; Problem Unsolvable,17.04,11107,2061,11102,0
res/rcll-2-robots/24/alpha_ms_10000.log,,;;;; Problem Unsolvable,15.13,10131,2036,10124,0
res/rcll-2-robots/24/h.log,,;;;; Problem Unsolvable,16.54,21137,4560,21138,0
res/rcll-2-robots/24/h_fs.log,,;;;; Problem Unsolvable,18.26,23254,4741,23249,0
res/rcll-2-robots/24/h_ms.log,,;;;; Problem Unsolvable,17.76,8235,1468,8236,0
res/rcll-2-robots/25/alpha_-1.log,,;;;; Problem Unsolvable,15.83,5740,1287,5741,0
res/rcll-2-robots/25/alpha_-10000.log,,;;;; Problem Unsolvable,16.12,8116,1424,8117,0
res/rcll-2-robots/25/alpha_0.1.log,,;;;; Problem Unsolvable,16.97,12105,2077,12101,0
res/rcll-2-robots/25/alpha_0.log,,;;;; Problem Unsolvable,17.07,11221,1939,11220,0
res/rcll-2-robots/25/alpha_1.log,,;;;; Problem Unsolvable,16.53,10474,3055,10471,0
res/rcll-2-robots/25/alpha_10000.log,,;;;; Problem Unsolvable,15.13,9581,2062,9578,0
res/rcll-2-robots/25/alpha_f_-1.log,,;;;; Problem Unsolvable,18.34,14317,2504,14317,0
res/rcll-2-robots/25/alpha_f_-10000.log,,;;;; Problem Unsolvable,15.62,9287,1668,9286,0
res/rcll-2-robots/25/alpha_f_0.1.log,,;;;; Problem Unsolvable,15.53,14916,3604,14913,0
res/rcll-2-robots/25/alpha_f_0.log,,;;;; Problem Unsolvable,15.79,10230,2849,10229,0
res/rcll-2-robots/25/alpha_f_1.log,,;;;; Problem Unsolvable,17.30,12747,2180,12743,0
res/rcll-2-robots/25/alpha_f_10000.log,,;;;; Problem Unsolvable,15.13,9272,2286,9271,0
res/rcll-2-robots/25/alpha_ms_-1.log,,;;;; Problem Unsolvable,15.82,6086,1358,6087,0
res/rcll-2-robots/25/alpha_ms_-10000.log,,;;;; Problem Unsolvable,15.78,13803,2331,13802,0
res/rcll-2-robots/25/alpha_ms_0.1.log,,;;;; Problem Unsolvable,15.82,13635,3424,13635,0
res/rcll-2-robots/25/alpha_ms_0.log,,;;;; Problem Unsolvable,15.82,13223,3470,13222,0
res/rcll-2-robots/25/alpha_ms_1.log,,;;;; Problem Unsolvable,16.91,10931,1952,10930,0
res/rcll-2-robots/25/alpha_ms_10000.log,,;;;; Problem Unsolvable,15.12,10049,1962,10046,0
res/rcll-2-robots/25/h.log,,;;;; Problem Unsolvable,16.12,19865,3943,19863,0
res/rcll-2-robots/25/h_fs.log,,;;;; Problem Unsolvable,16.37,19770,3872,19769,0
res/rcll-2-robots/25/h_ms.log,,;;;; Problem Unsolvable,19.32,5931,1173,5930,0
res/rcll-2-robots/26/alpha_-1.log,,;;;; Problem Unsolvable,16.05,13047,2841,13046,0
res/rcll-2-robots/26/alpha_-10000.log,,;;;; Problem Unsolvable,16.89,9170,1932,9169,0
res/rcll-2-robots/26/alpha_0.1.log,,;;;; Problem Unsolvable,17.88,12686,2998,12685,0
res/rcll-2-robots/26/alpha_0.log,,;;;; Problem Unsolvable,17.05,11357,2147,11357,0
res/rcll-2-robots/26/alpha_1.log,,;;;; Problem Unsolvable,16.21,12427,3184,12421,0
res/rcll-2-robots/26/alpha_10000.log,,;;;; Problem Unsolvable,15.14,9371,1908,9370,0
res/rcll-2-robots/26/alpha_f_-1.log,,;;;; Problem Unsolvable,17.10,11393,2146,11392,0
res/rcll-2-robots/26/alpha_f_-10000.log,,;;;; Problem Unsolvable,16.68,9209,1939,9210,0
res/rcll-2-robots/26/alpha_f_0.1.log,,;;;; Problem Unsolvable,16.87,11582,2243,11580,0
res/rcll-2-robots/26/alpha_f_0.log,,;;;; Problem Unsolvable,17.98,14417,3461,14417,0
res/rcll-2-robots/26/alpha_f_1.log,,;;;; Problem Unsolvable,18.07,13008,2670,13005,0
res/rcll-2-robots/26/alpha_f_10000.log,,;;;; Problem Unsolvable,15.14,9880,2107,9877,0
res/rcll-2-robots/26/alpha_ms_-1.log,,;;;; Problem Unsolvable,17.41,11603,2258,11603,0
res/rcll-2-robots/26/alpha_ms_-10000.log,,;;;; Problem Unsolvable,15.94,8892,1606,8891,0
res/rcll-2-robots/26/alpha_ms_0.1.log,,;;;; Problem Unsolvable,16.30,13385,2996,13382,0
res/rcll-2-robots/26/alpha_ms_0.log,,;;;; Problem Unsolvable,17.60,13342,3254,13341,0
res/rcll-2-robots/26/alpha_ms_1.log,,;;;; Problem Unsolvable,15.74,8577,3460,8577,0
res/rcll-2-robots/26/alpha_ms_10000.log,,;;;; Problem Unsolvable,15.14,9589,2023,9587,0
res/rcll-2-robots/26/h.log,,;;;; Problem Unsolvable,16.32,18842,8467,18840,0
res/rcll-2-robots/26/h_fs.log,,;;;; Problem Unsolvable,15.44,17936,6272,17929,0
res/rcll-2-robots/26/h_ms.log,,;;;; Problem Unsolvable,17.27,7860,1385,7860,0
res/rcll-2-robots/27/alpha_-1.log,,;;;; Problem Unsolvable,6.15,6788,1996,6787,0
res/rcll-2-robots/27/alpha_-10000.log,,;;;; Problem Unsolvable,6.48,4484,827,4484,0
res/rcll-2-robots/27/alpha_0.1.log,,;;;; Problem Unsolvable,6.94,7493,1203,7494,0
res/rcll-2-robots/27/alpha_0.log,,;;;; Problem Unsolvable,6.19,6964,1805,6963,0
res/rcll-2-robots/27/alpha_1.log,,;;;; Problem Unsolvable,6.63,7844,1329,7841,0
res/rcll-2-robots/27/alpha_10000.log,,;;;; Problem Unsolvable,5.74,6670,1320,6668,0
res/rcll-2-robots/27/alpha_f_-1.log,,;;;; Problem Unsolvable,6.98,7698,1228,7699,0
res/rcll-2-robots/27/alpha_f_-10000.log,,;;;; Problem Unsolvable,6.24,6920,1176,6921,0
res/rcll-2-robots/27/alpha_f_0.1.log,,;;;; Problem Unsolvable,6.16,6908,1664,6908,0
res/rcll-2-robots/27/alpha_f_0.log,,;;;; Problem Unsolvable,6.16,7315,1783,7314,0
res/rcll-2-robots/27/alpha_f_1.log,,;;;; Problem Unsolvable,6.63,7796,1456,7794,0
res/rcll-2-robots/27/alpha_f_10000.log,;;;; Solution Found,,5.45,4974,1241,4975,1201.19
res/rcll-2-robots/27/alpha_ms_-1.log,,;;;; Problem Unsolvable,6.24,7365,1619,7364,0
res/rcll-2-robots/27/alpha_ms_-10000.log,,;;;; Problem Unsolvable,6.49,4469,816,4470,0
res/rcll-2-robots/27/alpha_ms_0.1.log,,;;;; Problem Unsolvable,6.20,7228,1887,7227,0
res/rcll-2-robots/27/alpha_ms_0.log,,;;;; Problem Unsolvable,6.67,7772,1426,7771,0
res/rcll-2-robots/27/alpha_ms_1.log,;;;; Solution Found,,1.51,2205,438,2205,1133.08
res/rcll-2-robots/27/alpha_ms_10000.log,,;;;; Problem Unsolvable,5.73,4416,1421,4410,0
res/rcll-2-robots/27/h.log,,;;;; Problem Unsolvable,6.13,9964,3229,9963,0
res/rcll-2-robots/27/h_fs.log,,;;;; Problem Unsolvable,6.25,10911,3378,10912,0
res/rcll-2-robots/27/h_ms.log,,;;;; Problem Unsolvable,7.30,8330,1609,8331,0
res/rcll-2-robots/28/alpha_-1.log,,;;;; Problem Unsolvable,52.17,24661,6181,24660,0
res/rcll-2-robots/28/alpha_-10000.log,;;;; Solution Found,,2.98,3819,830,3819,1158
res/rcll-2-robots/28/alpha_0.1.log,,;;;; Problem Unsolvable,52.06,17198,5209,17199,0
res/rcll-2-robots/28/alpha_0.log,,;;;; Problem Unsolvable,51.26,8326,2178,8324,0
res/rcll-2-robots/28/alpha_1.log,,;;;; Problem Unsolvable,51.25,8636,2257,8625,0
res/rcll-2-robots/28/alpha_10000.log,,;;;; Problem Unsolvable,50.99,25281,7345,25278,0
res/rcll-2-robots/28/alpha_f_-1.log,,;;;; Problem Unsolvable,52.01,24031,6044,24032,0
res/rcll-2-robots/28/alpha_f_-10000.log,,;;;; Problem Unsolvable,53.00,25587,5226,25587,0
res/rcll-2-robots/28/alpha_f_0.1.log,,;;;; Problem Unsolvable,51.19,6658,1896,6656,0
res/rcll-2-robots/28/alpha_f_0.log,,;;;; Problem Unsolvable,51.76,9196,2706,9197,0
res/rcll-2-robots/28/alpha_f_1.log,,;;;; Problem Unsolvable,51.44,6324,1777,6314,0
res/rcll-2-robots/28/alpha_f_10000.log,,;;;; Problem Unsolvable,51.15,27398,8216,27397,0
res/rcll-2-robots/28/alpha_ms_-1.log,,;;;; Problem Unsolvable,52.21,24148,6061,24147,0
res/rcll-2-robots/28/alpha_ms_-10000.log,,;;;; Problem Unsolvable,52.95,24685,5121,24684,0
res/rcll-2-robots/28/alpha_ms_0.1.log,,;;;; Problem Unsolvable,51.17,6181,1758,6181,0
res/rcll-2-robots/28/alpha_ms_0.log,,;;;; Problem Unsolvable,53.98,23088,4562,23086,0
res/rcll-2-robots/28/alpha_ms_1.log,,;;;; Problem Unsolvable,51.26,6309,1779,6310,0
res/rcll-2-robots/28/alpha_ms_10000.log,,;;;; Problem Unsolvable,51.18,25945,7724,25943,0
res/rcll-2-robots/28/h.log,,;;;; Problem Unsolvable,54.01,37712,11903,37707,0
res/rcll-2-robots/28/h_fs.log,,;;;; Problem Unsolvable,55.31,40690,12410,40689,0
res/rcll-2-robots/28/h_ms.log,,;;;; Problem Unsolvable,53.03,8865,1595,8865,0
res/rcll-2-robots/29/alpha_-1.log,,;;;; Problem Unsolvable,17.34,9907,1774,9906,0
res/rcll-2-robots/29/alpha_-10000.log,,;;;; Problem Unsolvable,16.95,8038,1698,8037,0
res/rcll-2-robots/29/alpha_0.1.log,,;;;; Problem Unsolvable,16.79,9693,1742,9693,0
res/rcll-2-robots/29/alpha_0.log,,;;;; Problem Unsolvable,15.91,12882,2719,12881,0
res/rcll-2-robots/29/alpha_1.log,,;;;; Problem Unsolvable,15.72,11305,3951,11305,0
res/rcll-2-robots/29/alpha_10000.log,,;;;; Problem Unsolvable,15.13,9971,2064,9972,0
res/rcll-2-robots/29/alpha_f_-1.log,,;;;; Problem Unsolvable,16.07,11095,3872,11094,0
res/rcll-2-robots/29/alpha_f_-10000.log,,;;;; Problem Unsolvable,16.20,9257,1633,9256,0
res/rcll-2-robots/29/alpha_f_0.1.log,;;;; Solution Found,,10.46,8499,1876,8499,1238.55
res/rcll-2-robots/29/alpha_f_0.log,,;;;; Problem Unsolvable,18.39,13193,2351,13192,0
res/rcll-2-robots/29/alpha_f_1.log,,;;;; Problem Unsolvable,16.97,11052,2030,11050,0
res/rcll-2-robots/29/alpha_f_10000.log,,;;;; Problem Unsolvable,15.13,9456,2026,9453,0
res/rcll-2-robots/29/alpha_ms_-1.log,,;;;; Problem Unsolvable,16.67,9883,1798,9882,0
res/rcll-2-robots/29/alpha_ms_-10000.log,,;;;; Problem Unsolvable,17.14,6002,1297,6003,0
res/rcll-2-robots/29/alpha_ms_0.1.log,,;;;; Problem Unsolvable,17.38,9917,1776,9913,0
res/rcll-2-robots/29/alpha_ms_0.log,,;;;; Problem Unsolvable,17.27,9836,1767,9835,0
res/rcll-2-robots/29/alpha_ms_1.log,,;;;; Problem Unsolvable,17.67,13150,3375,13151,0
res/rcll-2-robots/29/alpha_ms_10000.log,,;;;; Problem Unsolvable,15.12,9617,1856,9617,0
res/rcll-2-robots/29/h.log,,;;;; Problem Unsolvable,19.54,22621,4915,22619,0
res/rcll-2-robots/29/h_fs.log,,;;;; Problem Unsolvable,20.95,23439,4848,23438,0
res/rcll-2-robots/29/h_ms.log,,;;;; Problem Unsolvable,17.14,6991,1278,6992,0
res/rcll-2-robots/3/alpha_-1.log,,;;;; Problem Unsolvable,15.75,7858,2029,7857,0
res/rcll-2-robots/3/alpha_-10000.log,,;;;; Problem Unsolvable,16.34,10533,2204,10534,0
res/rcll-2-robots/3/alpha_0.1.log,,;;;; Problem Unsolvable,15.89,8837,2969,8836,0
res/rcll-2-robots/3/alpha_0.log,,;;;; Problem Unsolvable,16.10,10783,2882,10784,0
res/rcll-2-robots/3/alpha_1.log,,;;;; Problem Unsolvable,16.07,8456,2254,8457,0
res/rcll-2-robots/3/alpha_10000.log,,;;;; Problem Unsolvable,15.13,9771,1988,9768,0
res/rcll-2-robots/3/alpha_f_-1.log,,;;;; Problem Unsolvable,17.60,10138,2186,10139,0
res/rcll-2-robots/3/alpha_f_-10000.log,,;;;; Problem Unsolvable,16.03,9396,1659,9395,0
res/rcll-2-robots/3/alpha_f_0.1.log,,;;;; Problem Unsolvable,15.95,9626,2702,9621,0
res/rcll-2-robots/3/alpha_f_0.log,,;;;; Problem Unsolvable,15.67,8194,2204,8195,0
res/rcll-2-robots/3/alpha_f_1.log,,;;;; Problem Unsolvable,15.60,8505,2217,8501,0
res/rcll-2-robots/3/alpha_f_10000.log,,;;;; Problem Unsolvable,15.13,9562,2160,9562,0
res/rcll-2-robots/3/alpha_ms_-1.log,,;;;; Problem Unsolvable,15.62,4815,1900,4814,0
res/rcll-2-robots/3/alpha_ms_-10000.log,,;;;; Problem Unsolvable,15.64,13295,2267,13295,0
res/rcll-2-robots/3/alpha_ms_0.1.log,,;;;; Problem Unsolvable,16.07,8254,2194,8250,0
res/rcll-2-robots/3/alpha_ms_0.log,,;;;; Problem Unsolvable,16.35,11093,2832,11087,0
res/rcll-2-robots/3/alpha_ms_1.log,,;;;; Problem Unsolvable,16.00,8256,2191,8256,0
res/rcll-2-robots/3/alpha_ms_10000.log,,;;;; Problem Unsolvable,15.12,9148,1947,9145,0
res/rcll-2-robots/3/h.log,,;;;; Problem Unsolvable,16.05,18874,7865,18867,0
res/rcll-2-robots/3/h_fs.log,,;;;; Problem Unsolvable,16.80,18757,4990,18752,0
res/rcll-2-robots/3/h_ms.log,,;;;; Problem Unsolvable,16.50,11915,2102,11914,0
res/rcll-2-robots/30/alpha_-1.log,,;;;; Problem Unsolvable,17.54,9311,1995,9312,0
res/rcll-2-robots/30/alpha_-10000.log,,;;;; Problem Unsolvable,16.05,10478,1831,10477,0
res/rcll-2-robots/30/alpha_0.1.log,,;;;; Problem Unsolvable,17.13,9230,1998,9231,0
res/rcll-2-robots/30/alpha_0.log,,;;;; Problem Unsolvable,17.23,9681,2078,9682,0
res/rcll-2-robots/30/alpha_1.log,,;;;; Problem Unsolvable,15.66,8655,2203,8655,0
res/rcll-2-robots/30/alpha_10000.log,,;;;; Problem Unsolvable,15.13,9138,1988,9136,0
res/rcll-2-robots/30/alpha_f_-1.log,,;;;; Problem Unsolvable,17.82,11765,2045,11764,0
